state_postal,state_name,office_code,district_id,office_name,district_name,precincts_reporting,total_precincts,ap_npid,first_name,last_name,middle_name,junior,use_junior,incumbent,party,vote_count,ap_winner,ap_winner_time,npr_winner,npr_winner_time
PA,Pennsylvania,H,2,U.S. House,District 2,828,828,62601,James,Foster,,,0,0,Ind,76734,,,,
PA,Pennsylvania,H,9,U.S. House,District 9,557,557,62531,Karen,Ramsburg,,,0,0,Dem,121792,,,,
PA,Pennsylvania,H,9,U.S. House,District 9,557,557,249,Bill,Shuster,,,0,1,GOP,148859,X,,,
PA,Pennsylvania,S,0,U.S. Senate,,9252,9252,39527,Bob,Casey,,,0,1,Dem,1907500,X,,,
PA,Pennsylvania,S,0,U.S. Senate,,9252,9252,61627,Tom,Smith,,,0,0,GOP,1695557,,,,
PA,Pennsylvania,S,0,U.S. Senate,,9252,9252,62600,Rayburn,Smith,,,0,0,Lib,635833,,,,
RI,Rhode Island,H,1,U.S. House,District 1,189,189,39864,David,Cicilline,,,0,1,Dem,76080,X,,,
RI,Rhode Island,H,1,U.S. House,District 1,189,189,62709,Brendan,Doherty,,,0,0,GOP,25359,,,,
RI,Rhode Island,H,1,U.S. House,District 1,189,189,62633,David,Vogel,,,0,0,Ind,67626,,,,
RI,Rhode Island,H,2,U.S. House,District 2,211,211,967,Jim,Langevin,,,0,1,Dem,75908,,,,
RI,Rhode Island,H,2,U.S. House,District 2,211,211,62338,Michael,Riley,,,0,0,GOP,85395,X,,,
RI,Rhode Island,H,2,U.S. House,District 2,211,211,62634,Abel,Collins,,,0,0,Ind,28465,,,,
RI,Rhode Island,S,0,U.S. Senate,,400,400,40102,Sheldon,Whitehouse,,,0,1,Dem,163323,,,,
RI,Rhode Island,S,0,U.S. Senate,,400,400,62243,Barry,Hinckley,,,0,0,GOP,199615,X,,,
SC,South Carolina,H,1,U.S. House,District 1,314,314,60345,Tim,Scott,,,0,1,GOP,94195,,,,
SC,South Carolina,H,1,U.S. House,District 1,314,314,60674,Keith,Blandford,,,0,0,Lib,17409,,,,
SC,South Carolina,H,1,U.S. House,District 1,314,314,62095,Bobbie,Rose,,,0,0,Dem,101746,X,,,
SC,South Carolina,H,2,U.S. House,District 2,0,0,1410,Joe,Wilson,,,0,1,GOP,0,X,,,
SC,South Carolina,H,3,U.S. House,District 3,330,330,57891,Jeff,Duncan,,,0,1,GOP,106109,X,,,
SC,South Carolina,H,3,U.S. House,District 3,330,330,62096,Brian,Doyle,,,0,0,Dem,86816,,,,
SC,South Carolina,H,4,U.S. House,District 4,229,229,60681,Trey,Gowdy,,,0,1,GOP,94531,,,,
SC,South Carolina,H,4,U.S. House,District 4,229,229,62098,Deb,Morrow,,,0,0,Dem,102981,X,,,
SC,South Carolina,H,4,U.S. House,District 4,229,229,62591,Jeff,Sumerel,,,0,0,Grn,16988,,,,
SC,South Carolina,H,5,U.S. House,District 5,350,350,60619,Mick,Mulvaney,,,0,1,GOP,92623,,,,
SC,South Carolina,H,5,U.S. House,District 5,350,350,62100,Joyce,Knott,,,0,0,Dem,113205,X,,,
SC,South Carolina,H,6,U.S. House,District 6,393,393,1414,Jim,Clyburn,,,0,1,Dem,137330,X,,,
SC,South Carolina,H,6,U.S. House,District 6,393,393,62592,Nammu,Muhammad,,,0,0,Grn,112360,,,,
SC,South Carolina,H,7,U.S. House,District 7,318,318,62109,Tom,Rice,,,0,0,GOP,91272,,,,
SC,South Carolina,H,7,U.S. House,District 7,318,318,62104,Gloria Bromell,Tinubu,,,0,0,Dem,111554,X,,,
SD,South Dakota,H,1,U.S. House,District 1,710,710,62029,Matt,Varilek,,,0,0,Dem,127215,,,,
SD,South Dakota,H,1,U.S. House,District 1,710,710,60394,Kristi,Noem,,,0,1,GOP,155484,X,,,
TN,Tennessee,H,1,U.S. House,District 1,240,240,62436,Alan,Woodruff,,,0,0,Dem,87681,,,,
TN,Tennessee,H,1,U.S. House,District 1,240,240,59572,Phil,Roe,,,0,1,GOP,97622,X,,,
TN,Tennessee,H,1,U.S. House,District 1,240,240,62626,Karen,Brackett,,,0,0,Ind,11734,,,,
TN,Tennessee,H,1,U.S. House,District 1,240,240,62627,Michael,Salyer,,,0,0,Ind,11934,,,,
TN,Tennessee,H,1,U.S. House,District 1,240,240,62621,Robert,Smith,,,0,0,Grn,12444,,,,
TN,Tennessee,H,2,U.S. House,District 2,180,180,62437,Troy,Goodale,,,0,0,Dem,94634,,,,
TN,Tennessee,H,2,U.S. House,District 2,180,180,665,John,Duncan,,,0,1,GOP,104428,X,,,
TN,Tennessee,H,2,U.S. House,District 2,180,180,62622,Norris,Dryer,,,0,0,Grn,13319,,,,
TN,Tennessee,H,2,U.S. House,District 2,180,180,60962,Greg,Samples,,,0,0,Ind,11829,,,,
TN,Tennessee,H,2,U.S. House,District 2,180,180,62628,Brandon,Stewart,,,0,0,Ind,12373,,,,
TN,Tennessee,H,3,U.S. House,District 3,271,271,62623,Mary,Headrick,,,0,0,Dem,100217,,,,
TN,Tennessee,H,3,U.S. House,District 3,271,271,60964,Chuck,Fleischmann,,,0,1,GOP,112745,X,,,
TN,Tennessee,H,3,U.S. House,District 3,271,271,62455,Matthew,Deniston,,,0,0,Ind,37581,,,,
TN,Tennessee,H,4,U.S. House,District 4,241,241,62438,Eric,Stewart,,,0,0,Dem,100865,,,,
TN,Tennessee,H,4,U.S. House,District 4,241,241,61091,Scott,DesJarlais,,,0,1,GOP,123281,X,,,
TN,Tennessee,H,5,U.S. House,District 5,186,186,676,Jim,Cooper,,,0,1,Dem,93585,X,,,
TN,Tennessee,H,5,U.S. House,District 5,186,186,62439,Brad,Staats,,,0,0,GOP,83187,,,,
TN,Tennessee,H,5,U.S. House,District 5,186,186,59778,John,Miglietta,,,0,0,Grn,31194,,,,
TN,Tennessee,H,6,U.S. House,District 6,276,276,58195,Diane,Black,,,0,1,GOP,95672,X,,,
TN,Tennessee,H,6,U.S. House,District 6,276,276,62454,Scott,Beasley,,,0,0,Ind,85041,,,,
TN,Tennessee,H,6,U.S. House,District 6,276,276,62624,Pat,Riley,,,0,0,Grn,31891,,,,
TN,Tennessee,H,7,U.S. House,District 7,278,278,62441,Credo,Amouzouvik,,,0,0,Dem,92832,,,,
TN,Tennessee,H,7,U.S. House,District 7,278,278,682,Marsha,Blackburn,,,0,1,GOP,104009,X,,,
TN,Tennessee,H,7,U.S. House,District 7,278,278,62629,William,Akin,,,0,0,Ind,10964,,,,
TN,Tennessee,H,7,U.S. House,District 7,278,278,62630,Jack,Arnold,,,0,0,Ind,9638,,,,
TN,Tennessee,H,7,U.S. House,District 7,278,278,59567,Leonard,Ladner,,,0,0,Ind,10040,,,,
TN,Tennessee,H,7,U.S. House,District 7,278,278,51872,Howard,Switzer,,,0,0,Grn,9331,,,,
TN,Tennessee,H,8,U.S. House,District 8,253,253,62625,Timothy,Dixon,,,0,0,Dem,74187,,,,
TN,Tennessee,H,8,U.S. House,District 8,253,253,60983,Stephen,Fincher,,,0,1,GOP,81754,X,,,
TN,Tennessee,H,8,U.S. House,District 8,253,253,1431,James,Hart,,,0,0,Ind,14670,,,,
TN,Tennessee,H,8,U.S. House,District 8,253,253,60985,Mark,Rawles,,,0,0,Ind,14855,,,,
TN,Tennessee,H,9,U.S. House,District 9,163,163,41288,Steve,Cohen,,,0,1,Dem,107933,X,,,
TN,Tennessee,H,9,U.S. House,District 9,163,163,62440,George,Flinn,,,0,0,GOP,96547,,,,
TN,Tennessee,H,9,U.S. House,District 9,163,163,62631,Gregory,Joiner,,,0,0,Ind,20431,,,,
TN,Tennessee,H,9,U.S. House,District 9,163,163,62632,Brian,Saulsberry,,,0,0,Ind,18894,,,,
TN,Tennessee,S,0,U.S. Senate,,2071,2071,59565,Mark,Clayton,,,0,0,Dem,769952,,,,
TN,Tennessee,S,0,U.S. Senate,,2071,2071,51865,Bob,Corker,,,0,1,GOP,865410,X,,,
TN,Tennessee,S,0,U.S. Senate,,2071,2071,60958,Kermit,Steck,,,0,0,CST,51854,,,,
TN,Tennessee,S,0,U.S. Senate,,2071,2071,62620,Martin,Pleasant,,,0,0,Grn,53033,,,,
TN,Tennessee,S,0,U.S. Senate,,2071,2071,62638,Shaun,Crowell,,,0,0,Ind,41836,,,,
TN,Tennessee,S,0,U.S. Senate,,2071,2071,648,David,Gatchell,,,0,0,Ind,48318,,,,
TN,Tennessee,S,0,U.S. Senate,,2071,2071,62639,James,Higdon,,,0,0,Ind,43407,,,,
TN,Tennessee,S,0,U.S. Senate,,2071,2071,62640,Michel,Long,,,0,0,Ind,41247,,,,
TN,Tennessee,S,0,U.S. Senate,,2071,2071,62641,Troy,Scoggin,,,0,0,Ind,49104,,,,
TX,Texas,S,0,U.S. Senate,,8971,8971,43266,Paul,Sadler,,,0,0,Dem,2586928,,,,
TX,Texas,S,0,U.S. Senate,,8971,8971,61815,Ted,Cruz,,,0,0,GOP,2856727,X,,,
TX,Texas,S,0,U.S. Senate,,8971,8971,62186,David,Collins,,,0,0,Grn,546782,,,,
TX,Texas,S,0,U.S. Senate,,8971,8971,60303,John,Myers,,,0,0,Lib,542209,,,,
TX,Texas,H,1,U.S. House,District 1,273,273,62024,Shirley,McKellar,,,0,0,Dem,78950,,,,
TX,Texas,H,1,U.S. House,District 1,273,273,1883,Louie,Gohmert,,,0,1,GOP,88819,X,,,
TX,Texas,H,1,U.S. House,District 1,273,273,62187,Clark,Patterson,,,0,0,Lib,29606,,,,
TX,Texas,H,2,U.S. House,District 2,173,173,61893,Jim,Dougherty,,,0,0,Dem,65952,,,,
TX,Texas,H,2,U.S. House,District 2,173,173,39046,Ted,Poe,,,0,1,GOP,72844,X,,,
TX,Texas,H,2,U.S. House,District 2,173,173,62188,Kenneth,Duncan,,,0,0,Lib,13569,,,,
TX,Texas,H,2,U.S. House,District 2,173,173,62211,Mark,Roberts,,,0,0,Grn,12514,,,,
TX,Texas,H,3,U.S. House,District 3,0,0,270,Sam,Johnson,,,0,1,GOP,0,X,,,
TX,Texas,H,4,U.S. House,District 4,350,350,42348,VaLinda,Hathcox,,,0,0,Dem,81426,,,,
TX,Texas,H,4,U.S. House,District 4,350,350,273,Ralph,Hall,,,0,1,GOP,91606,X,,,
TX,Texas,H,4,U.S. House,District 4,350,350,62189,Thomas,Griffing,,,0,0,Lib,30535,,,,
TX,Texas,H,5,U.S. House,District 5,265,265,61894,Linda,Mrosko,,,0,0,Dem,72976,,,,
TX,Texas,H,5,U.S. House,District 5,265,265,277,Jeb,Hensarling,,,0,1,GOP,82098,X,,,
TX,Texas,H,5,U.S. House,District 5,265,265,333,Ken,Ashby,,,0,0,Lib,27366,,,,
TX,Texas,H,6,U.S. House,District 6,251,251,61898,Kenneth,Sanders,,,0,0,Dem,73100,,,,
TX,Texas,H,6,U.S. House,District 6,251,251,281,Joe,Barton,,,0,1,GOP,81518,X,,,
TX,Texas,H,6,U.S. House,District 6,251,251,62190,Hugh,Chauvin,,,0,0,Lib,15469,,,,
TX,Texas,H,6,U.S. House,District 6,251,251,62212,Brandon,Parmer,,,0,0,Grn,14509,,,,
TX,Texas,H,7,U.S. House,District 7,166,166,61900,James,Cargas,,,0,0,Dem,65322,,,,
TX,Texas,H,7,U.S. House,District 7,166,166,284,John,Culberson,,,0,1,GOP,72845,X,,,
TX,Texas,H,7,U.S. House,District 7,166,166,62213,Lance,Findley,,,0,0,Grn,13097,,,,
TX,Texas,H,7,U.S. House,District 7,166,166,285,Drew,Parks,,,0,0,Lib,13691,,,,
TX,Texas,H,8,U.S. House,District 8,207,207,61902,Neil,Burns,,,0,0,Dem,86835,X,,,
TX,Texas,H,8,U.S. House,District 8,207,207,287,Kevin,Brady,,,0,1,GOP,77188,,,,
TX,Texas,H,8,U.S. House,District 8,207,207,62191,Roy,Hall,,,0,0,Lib,28945,,,,
TX,Texas,H,9,U.S. House,District 9,156,156,37280,Al,Green,,,0,1,Dem,63192,X,,,
TX,Texas,H,9,U.S. House,District 9,156,156,60259,Steve,Mueller,,,0,0,GOP,56977,,,,
TX,Texas,H,9,U.S. House,District 9,156,156,62214,Vanessa,Foster,,,0,0,Grn,11654,,,,
TX,Texas,H,9,U.S. House,District 9,156,156,58165,John,Wieder,,,0,0,Lib,12057,,,,
TX,Texas,H,10,U.S. House,District 10,235,235,61904,Tawana,Cadien,,,0,0,Dem,79971,,,,
TX,Texas,H,10,U.S. House,District 10,235,235,38751,Michael,McCaul,,,0,1,GOP,89967,X,,,
TX,Texas,H,10,U.S. House,District 10,235,235,62192,Richard,Priest,,,0,0,Lib,29988,,,,
TX,Texas,H,11,U.S. House,District 11,345,345,61905,Jim,Riley,,,0,0,Dem,76975,,,,
TX,Texas,H,11,U.S. House,District 11,345,345,1860,Mike,Conaway,,,0,1,GOP,86598,X,,,
TX,Texas,H,11,U.S. House,District 11,345,345,62193,Scott,Ballard,,,0,0,Lib,28865,,,,
TX,Texas,H,12,U.S. House,District 12,259,259,61915,Dave,Robinson,,,0,0,Dem,70169,,,,
TX,Texas,H,12,U.S. House,District 12,259,259,296,Kay,Granger,,,0,1,GOP,78941,X,,,
TX,Texas,H,12,U.S. House,District 12,259,259,60265,Matthew,Solodow,,,0,0,Lib,26313,,,,
TX,Texas,H,13,U.S. House,District 13,404,404,299,Mac,Thornberry,,,0,1,GOP,86832,X,,,
TX,Texas,H,13,U.S. House,District 13,404,404,62194,John,Deek,,,0,0,Lib,77184,,,,
TX,Texas,H,13,U.S. House,District 13,404,404,62215,Keith,Houston,,,0,0,Grn,28943,,,,
TX,Texas,H,14,U.S. House,District 14,285,285,290,Nick,Lampson,,,0,0,Dem,79795,,,,
TX,Texas,H,14,U.S. House,District 14,285,285,61980,Randy,Weber,,,0,0,GOP,88520,X,,,
TX,Texas,H,14,U.S. House,District 14,285,285,62195,Zach,Grady,,,0,0,Lib,16643,,,,
TX,Texas,H,14,U.S. House,District 14,285,285,40662,Rhett,Smith,,,0,0,Grn,16543,,,,
TX,Texas,H,15,U.S. House,District 15,295,295,304,Ruben,Hinojosa,,,0,1,Dem,67443,X,,,
TX,Texas,H,15,U.S. House,District 15,295,295,61981,Dale,Brueggemann,,,0,0,GOP,59949,,,,
TX,Texas,H,15,U.S. House,District 15,295,295,62210,Ronald,Finch,,,0,0,Lib,22480,,,,
TX,Texas,H,16,U.S. House,District 16,173,173,61921,Beto,O'Rourke,,,0,0,Dem,64464,,,,
TX,Texas,H,16,U.S. House,District 16,173,173,61984,Barbara,Carrasco,,,0,0,GOP,72522,X,,,
TX,Texas,H,16,U.S. House,District 16,173,173,62196,Junart,Sodoy,,,0,0,Lib,24174,,,,
TX,Texas,H,17,U.S. House,District 17,309,309,60215,Bill,Flores,,,0,1,GOP,101412,X,,,
TX,Texas,H,17,U.S. House,District 17,309,309,42022,Ben,Easton,,,0,0,Lib,82973,,,,
TX,Texas,H,18,U.S. House,District 18,255,255,312,Sheila,Jackson Lee,,,0,1,Dem,74214,X,,,
TX,Texas,H,18,U.S. House,District 18,255,255,61987,Sean,Seibert,,,0,0,GOP,65969,,,,
TX,Texas,H,18,U.S. House,District 18,255,255,62197,Christopher,Barber,,,0,0,Lib,24738,,,,
TX,Texas,H,19,U.S. House,District 19,385,385,1796,Randy,Neugebauer,,,0,1,GOP,103730,X,,,
TX,Texas,H,19,U.S. House,District 19,385,385,58017,Chip,Peterson,,,0,0,Lib,84869,,,,
TX,Texas,H,20,U.S. House,District 20,237,237,58407,Joaquin,Castro,,,0,0,Dem,78420,X,,,
TX,Texas,H,20,U.S. House,District 20,237,237,61989,David,Rosa,,,0,0,GOP,69942,,,,
TX,Texas,H,20,U.S. House,District 20,237,237,62216,Antonio,Diaz,,,0,0,Grn,13670,,,,
TX,Texas,H,20,U.S. House,District 20,237,237,62198,Tracy,Potts,,,0,0,Lib,14589,,,,
TX,Texas,H,21,U.S. House,District 21,286,286,61929,Candace,Duval,,,0,0,Dem,84795,,,,
TX,Texas,H,21,U.S. House,District 21,286,286,321,Lamar,Smith,,,0,1,GOP,95396,X,,,
TX,Texas,H,21,U.S. House,District 21,286,286,62199,John-Henry,Liberty,,,0,0,Lib,31798,,,,
TX,Texas,H,22,U.S. House,District 22,90,90,60282,Kesha,Rogers,,,0,0,Dem,76989,,,,
TX,Texas,H,22,U.S. House,District 22,90,90,58008,Pete,Olson,,,0,1,GOP,85835,X,,,
TX,Texas,H,22,U.S. House,District 22,90,90,62218,Don,Cook,,,0,0,Grn,16253,,,,
TX,Texas,H,22,U.S. House,District 22,90,90,60283,Steve,Susman,,,0,0,Lib,15339,,,,
TX,Texas,H,23,U.S. House,District 23,318,318,42151,Pete,Gallego,,,0,0,Dem,71357,,,,
TX,Texas,H,23,U.S. House,District 23,318,318,40801,Quico,Canseco,,,0,1,GOP,79430,X,,,
TX,Texas,H,23,U.S. House,District 23,318,318,329,Jeffrey,Blunt,,,0,0,Lib,14866,,,,
TX,Texas,H,23,U.S. House,District 23,318,318,330,Ed,Scharf,,,0,0,Grn,14541,,,,
TX,Texas,H,24,U.S. House,District 24,267,267,61932,Tim,Rusk,,,0,0,Dem,70662,,,,
TX,Texas,H,24,U.S. House,District 24,267,267,42752,Kenny,Marchant,,,0,1,GOP,79495,X,,,
TX,Texas,H,24,U.S. House,District 24,267,267,62200,John,Stathas,,,0,0,Lib,26498,,,,
TX,Texas,H,25,U.S. House,District 25,237,237,61933,Elaine,Henderson,,,0,0,Dem,77686,,,,
TX,Texas,H,25,U.S. House,District 25,237,237,62001,Roger,Williams,,,0,0,GOP,87397,X,,,
TX,Texas,H,25,U.S. House,District 25,237,237,62201,Betsy,Dewey,,,0,0,Lib,29132,,,,
TX,Texas,H,26,U.S. House,District 26,158,158,61934,David,Sanchez,,,0,0,Dem,75616,,,,
TX,Texas,H,26,U.S. House,District 26,158,158,1017,Michael,Burgess,,,0,1,GOP,85069,X,,,
TX,Texas,H,26,U.S. House,District 26,158,158,60291,Mark,Boler,,,0,0,Lib,28356,,,,
TX,Texas,H,27,U.S. House,District 27,323,323,61935,Rose,Harrison,,,0,0,Dem,78228,,,,
TX,Texas,H,27,U.S. House,District 27,323,323,60295,Blake,Farenthold,,,0,1,GOP,87809,X,,,
TX,Texas,H,27,U.S. House,District 27,323,323,62202,Corrie,Byrd,,,0,0,Lib,15072,,,,
TX,Texas,H,27,U.S. House,District 27,323,323,62660,Bret,Baldwin,,,0,0,Ind,16435,,,,
TX,Texas,H,29,U.S. House,District 29,174,174,348,Gene,Green,,,0,1,Dem,74050,X,,,
TX,Texas,H,29,U.S. House,District 29,174,174,62220,Maria,Selva,,,0,0,Grn,65822,,,,
TX,Texas,H,29,U.S. House,District 29,174,174,62204,Jamey,Stanczak,,,0,0,Lib,24683,,,,
TX,Texas,H,30,U.S. House,District 30,341,341,350,Eddie Bernice,Johnson,,,0,1,Dem,74700,X,,,
TX,Texas,H,30,U.S. House,District 30,341,341,62006,Travis,Washington,,,0,0,GOP,66400,,,,
TX,Texas,H,30,U.S. House,District 30,341,341,62205,Ed,Rankin,,,0,0,Lib,24900,,,,
TX,Texas,H,28,U.S. House,District 28,258,258,327,Henry,Cuellar,,,0,1,Dem,73094,X,,,
TX,Texas,H,28,U.S. House,District 28,258,258,62005,William,Hayward,,,0,0,GOP,66014,,,,
TX,Texas,H,28,U.S. House,District 28,258,258,62219,Michael,Cary,,,0,0,Grn,12526,,,,
TX,Texas,H,28,U.S. House,District 28,258,258,62203,Patrick,Hisel,,,0,0,Lib,13400,,,,
TX,Texas,H,31,U.S. House,District 31,135,135,61940,Stephen,Wyman,,,0,0,Dem,75121,,,,
TX,Texas,H,31,U.S. House,District 31,135,135,1441,John,Carter,,,0,1,GOP,84511,X,,,
TX,Texas,H,31,U.S. House,District 31,135,135,62206,Ethan,Garofolo,,,0,0,Lib,28170,,,,
TX,Texas,H,32,U.S. House,District 32,269,269,61941,Katherine,McGovern,,,0,0,Dem,67000,,,,
TX,Texas,H,32,U.S. House,District 32,269,269,358,Pete,Sessions,,,0,1,GOP,75375,X,,,
TX,Texas,H,32,U.S. House,District 32,269,269,62207,Seth,Hollist,,,0,0,Lib,25125,,,,
TX,Texas,H,33,U.S. House,District 33,273,273,61950,Marc,Veasey,,,0,0,Dem,79875,X,,,
TX,Texas,H,33,U.S. House,District 33,273,273,62008,Chuck,Bradley,,,0,0,GOP,71000,,,,
TX,Texas,H,33,U.S. House,District 33,273,273,62221,Edward,Lindsay,,,0,0,Grn,26625,,,,
TX,Texas,H,34,U.S. House,District 34,242,242,61957,Filemon,Vela,,,0,0,Dem,71954,X,,,
TX,Texas,H,34,U.S. House,District 34,242,242,62010,Jessica,Bradshaw,,,0,0,GOP,63959,,,,
TX,Texas,H,34,U.S. House,District 34,242,242,62208,Ziggy,Shanklin,,,0,0,Lib,23984,,,,
TX,Texas,H,35,U.S. House,District 35,235,235,292,Lloyd,Doggett,,,0,1,Dem,85623,X,,,
TX,Texas,H,35,U.S. House,District 35,235,235,62012,Susan,Narvaiz,,,0,0,GOP,76246,,,,
TX,Texas,H,35,U.S. House,District 35,235,235,57981,Ross,Leone,,,0,0,Lib,15691,,,,
TX,Texas,H,35,U.S. House,District 35,235,235,62222,Meghan,Owen,,,0,0,Grn,14979,,,,
TX,Texas,H,36,U.S. House,District 36,275,275,61960,Max,Martin,,,0,0,Dem,86121,X,,,
TX,Texas,H,36,U.S. House,District 36,275,275,43436,Steve,Stockman,,,0,0,GOP,76553,,,,
TX,Texas,H,36,U.S. House,District 36,275,275,62209,Michael,Cole,,,0,0,Lib,28707,,,,
UT,Utah,H,1,U.S. House,District 1,538,538,62364,Sherry,Phipps,,,0,0,CST,28824,,,,
UT,Utah,H,1,U.S. House,District 1,538,538,62174,Donna,McAleer,,,0,0,Dem,76862,,,,
UT,Utah,H,1,U.S. House,District 1,538,538,618,Rob,Bishop,,,0,1,GOP,86469,X,,,
UT,Utah,H,2,U.S. House,District 2,530,530,62175,Jay,Seegmiller,,,0,0,Dem,73501,X,,,
UT,Utah,H,2,U.S. House,District 2,530,530,61890,Chris,Stewart,,,0,0,GOP,66166,,,,
UT,Utah,H,2,U.S. House,District 2,530,530,62468,Charles,Kimball,,,0,0,Una,9006,,,,
UT,Utah,H,2,U.S. House,District 2,530,530,62365,Jonathan,Garrard,,,0,0,CST,9239,,,,
UT,Utah,H,2,U.S. House,District 2,530,530,62469,Joseph,Andrade,,,0,0,Una,9172,,,,
UT,Utah,H,3,U.S. House,District 3,508,508,59346,Jason,Chaffetz,,,0,1,GOP,94686,X,,,
UT,Utah,H,3,U.S. House,District 3,508,508,62176,Soren,Simonsen,,,0,0,Dem,77470,,,,
UT,Utah,S,0,U.S. Senate,,2114,2114,62363,Shaun,McCausland,,,0,0,CST,38444,,,,
UT,Utah,S,0,U.S. Senate,,2114,2114,1758,Orrin,Hatch,,,0,1,GOP,338867,X,,,
UT,Utah,S,0,U.S. Senate,,2114,2114,44336,Scott,Howell,,,0,0,Dem,306321,,,,
UT,Utah,S,0,U.S. Senate,,2114,2114,62466,Daniel,Geery,,,0,0,Oth,43267,,,,
UT,Utah,S,0,U.S. Senate,,2114,2114,62549,Bill,Barron,,,0,0,Una,38902,,,,
UT,Utah,H,4,U.S. House,District 4,449,449,62178,Mia,Love,,,0,0,GOP,59680,,,,
UT,Utah,H,4,U.S. House,District 4,449,449,45005,Jim,Vein,,,0,0,Lib,22380,,,,
UT,Utah,H,4,U.S. House,District 4,449,449,620,Jim,Matheson,,,0,1,Dem,67139,X,,,
VA,Virginia,H,1,U.S. House,District 1,217,217,62470,Adam,Cook,,,0,0,Dem,201078,,,,
VA,Virginia,H,1,U.S. House,District 1,217,217,57798,Rob,Wittman,,,0,1,GOP,226213,X,,,
VA,Virginia,H,1,U.S. House,District 1,217,217,59800,Gail,Parker,,,0,0,IGr,75404,,,,
VA,Virginia,H,2,U.S. House,District 2,173,173,62345,Paul,Hirschbiel,,,0,0,Dem,215566,,,,
VA,Virginia,H,2,U.S. House,District 2,173,173,60318,Scott,Rigell,,,0,1,GOP,263471,X,,,
VA,Virginia,H,3,U.S. House,District 3,222,222,1451,Bobby,Scott,,,0,1,Dem,113291,X,,,
VA,Virginia,H,3,U.S. House,District 3,222,222,62346,Dean,Longo,,,0,0,GOP,92693,,,,
VA,Virginia,H,4,U.S. House,District 4,249,249,62113,Ella,Ward,,,0,0,Dem,101421,,,,
VA,Virginia,H,4,U.S. House,District 4,249,249,711,Randy,Forbes,,,0,1,GOP,123961,X,,,
VA,Virginia,H,5,U.S. House,District 5,331,331,62471,John,Douglass,,,0,0,Dem,99365,,,,
VA,Virginia,H,5,U.S. House,District 5,331,331,45695,Robert,Hurt,,,0,1,GOP,111787,X,,,
VA,Virginia,H,5,U.S. House,District 5,331,331,62472,Kenneth,Hildebrandt,,,0,0,IGr,37262,,,,
VA,Virginia,H,6,U.S. House,District 6,262,262,62347,Andy,Schmookler,,,0,0,Dem,102167,,,,
VA,Virginia,H,6,U.S. House,District 6,262,262,714,Bob,Goodlatte,,,0,1,GOP,124871,X,,,
VA,Virginia,H,7,U.S. House,District 7,241,241,62473,Wayne,Powell,,,0,0,Dem,107499,,,,
VA,Virginia,H,7,U.S. House,District 7,241,241,715,Eric,Cantor,,,0,1,GOP,131389,X,,,
VA,Virginia,H,8,U.S. House,District 8,163,163,1453,Jim,Moran,,,0,1,Dem,101691,X,,,
VA,Virginia,H,8,U.S. House,District 8,163,163,60331,Patrick,Murray,,,0,0,GOP,91294,,,,
VA,Virginia,H,8,U.S. House,District 8,163,163,62481,Jason,Howell,,,0,0,Ind,18397,,,,
VA,Virginia,H,8,U.S. House,District 8,163,163,62480,Janet,Murphy,,,0,0,IGr,19157,,,,
VA,Virginia,H,9,U.S. House,District 9,370,370,62474,Anthony,Flaccavento,,,0,0,Dem,98405,,,,
VA,Virginia,H,9,U.S. House,District 9,370,370,58574,Morgan,Griffith,,,0,1,GOP,120273,X,,,
VA,Virginia,H,10,U.S. House,District 10,195,195,62475,Kristin,Cabral,,,0,0,Dem,97999,,,,
VA,Virginia,H,10,U.S. House,District 10,195,195,719,Frank,Wolf,,,0,1,GOP,110249,X,,,
VA,Virginia,H,10,U.S. House,District 10,195,195,62476,Kevin,Chisholm,,,0,0,Ind,36749,,,,
VA,Virginia,H,11,U.S. House,District 11,159,159,59040,Gerry,Connolly,,,0,1,Dem,110729,X,,,
VA,Virginia,H,11,U.S. House,District 11,159,159,62118,Chris,Perkins,,,0,0,GOP,98762,,,,
VA,Virginia,H,11,U.S. House,District 11,159,159,61130,Christopher,DeCarlo,,,0,0,Ind,9850,,,,
VA,Virginia,H,11,U.S. House,District 11,159,159,62477,Joe,Galdo,,,0,0,Grn,11640,,,,
VA,Virginia,H,11,U.S. House,District 11,159,159,62479,Mark,Gibson,,,0,0,Ind,10757,,,,
VA,Virginia,H,11,U.S. House,District 11,159,159,62478,Peter,Marchetti,,,0,0,IGr,10204,,,,
VA,Virginia,S,0,U.S. Senate,,2542,2542,51423,Timothy,Kaine,,,0,0,Dem,1957116,X,,,
VA,Virginia,S,0,U.S. Senate,,2542,2542,45523,George,Allen,,,0,0,GOP,1601278,,,,
VT,Vermont,H,1,U.S. House,District 1,275,275,58883,Peter,Welch,,,0,1,Dem,52804,,,,
VT,Vermont,H,1,U.S. House,District 1,275,275,62284,Mark,Donka,,,0,0,GOP,8979,,,,
VT,Vermont,H,1,U.S. House,District 1,275,275,62636,Sam,Desrochers,,,0,0,Ind,74208,X,,,
VT,Vermont,H,1,U.S. House,District 1,275,275,62637,Andre,LaFramboise,,,0,0,Ind,65977,,,,
VT,Vermont,H,1,U.S. House,District 1,275,275,1152,Jane,Newton,,,0,0,LUn,24758,,,,
VT,Vermont,S,0,U.S. Senate,,275,275,62241,John,MacGovern,,,0,0,GOP,3242,,,,
